c1	c2	c3	c4	c5	c6	c7	c8	k1	k2	k3	k4	k5	k6	k7	k8
1370	8.04781440816314	8.0130456733747	7.59463395599323	7.56962031289841	8.10327928827921	8.22785514230456	8.10981281805533	8.09523987825804	7.28296759818731	7.6466848792891	7.49124954394648	7.55588817969759	8.17295912390928	8.33279261397801	7.96256898722789	8.11150692450656
1371	7.78822500962124	7.97480568831286	8.38708008264934	8.17096837498097	7.8394608950982	8.10452495462641	7.83792354662215	7.67996495032934	7.890177350482	7.8984660488797	8.38165094708632	8.3445818261834	7.74874333882804	8.27174642647454	7.70346598614986	7.79108182155965
1372	7.83091598502759	7.91843867831234	7.84169188493124	8.39464938034454	7.79437789390236	7.24011992605034	7.90050221883144	8.00739394073027	8.24895762001845	8.42845926808518	8.39302519950111	8.5480074046989	7.83529249998734	8.39571074097177	7.81204984796076	7.61369158640272
1373	10.6641645138502	8.26873173198129	7.68669945703772	7.40994963886909	7.51324727966109	8.05421050612119	7.90875614094389	7.44803210818818	8.17313476614753	7.58565078572551	8.04750720746368	8.36078152004567	7.82422429871296	8.48592025014373	7.59673620152957	7.89698299933116
1374	7.68091896586147	8.24551356485891	7.4087991816517	7.93782025859312	7.2753175658611	8.34426840188457	7.80487049669061	6.59451971536218	8.35030143119328	7.68660222200966	8.03438038380972	8.1648039813683	7.599392572261	8.95906526692381	7.55590095430995	7.57341728324095
1375	7.63408849590624	7.90040562398144	7.72699712239547	7.99315931117593	7.5095518776885	8.02100134600769	8.26532114395236	6.99501415966499	7.77969772607559	7.6414043452067	7.78825455462416	7.68041172078792	7.3290822349117	8.31350821374098	7.86267538016874	8.237551535212
1376	7.60388097339475	9.47193716787065	8.06112248194743	7.81463044232299	7.9460867807536	8.24837361387127	7.42502604835972	7.43478811997738	8.24970342184922	7.8165582280701	7.28209405232709	8.00097776499906	6.9721604629307	8.67992843750483	8.57332320635189	7.82663527709876
1377	8.16354393458005	8.17061286390121	7.76617968962651	8.29961487147845	7.2346381581864	7.88472533569414	7.74693374236855	8.196347061079	8.40996402933085	7.55442405995031	7.99194771135932	7.79947179318035	8.12447463224148	8.94157941026649	8.80641979027823	7.98352147960281
1378	8.06649813024443	7.77394610503695	8.16061272571451	8.47785076340339	8.33844064571796	8.33078489666091	8.17126530951394	7.68079711169047	8.543588262666	7.99590933876129	8.39692416772357	8.01363154775017	8.17521166802949	8.77871813978714	8.42161470154138	8.54106504549041
1379	8.13937033118857	7.24124530981236	7.97749136906424	8.05154109158812	7.83632326614488	8.04507809458949	7.76348190777876	7.40758653822954	8.32394778092929	8.2026764270275	7.87796035871532	7.35036265934318	7.57685085139777	8.92331621583442	7.77412958970556	7.84002939791063
1380	8.54387315212782	8.3091227455012	7.82078455557574	7.62199589932379	8.11011357708406	8.09000728996852	7.97732055443041	7.84171951075945	8.41036791966134	7.36858110182995	7.49028469860124	7.83363700657298	7.55452702858208	7.72234224370646	8.03392141319138	7.42342126862918
1381	8.04209210271022	8.11312305481127	8.32357397386001	7.96545651976672	8.49179784520352	8.02852054468204	7.66351351623832	8.27576517522624	8.34370805259783	8.43882277068548	8.03775688412322	8.18997512768794	7.85682412529547	8.43279618036684	7.95045121943036	8.15388395722834
1382	8.23103681980699	8.13704101401111	7.85213528988293	7.82898578748064	8.63601252808952	7.82445831303357	7.75753352639389	8.40441075044565	8.05116339922096	8.08916251561198	8.17246108959407	7.72867948692121	8.05858647025052	8.14582689371408	8.44084888249552	8.19852921628641
1383	8.77004654068017	8.13550760879205	8.44428874003732	7.78494051742192	8.09107913302173	8.11207300729908	8.32171226383495	7.93223876975053	8.22348369005187	9.51064262336654	7.83334076202133	7.30840697570216	8.3533624276211	7.87020881493188	8.61841384145907	8.72145827503343
1384	8.53576020000152	8.11228744359687	8.50640706152362	8.21631976110947	7.86934542749959	7.91562523117834	8.02056301451051	8.29086803362186	8.59139506624682	8.40909297642644	8.00182374553269	8.52991205917491	8.53736364162405	7.59282103576435	9.16949650138328	8.44045746636481
1385	8.17297793344411	7.6814378443474	8.06712161816496	8.2044229989136	7.93008817093177	8.261266650349	7.78801645194148	8.05389686455514	8.96678761098044	8.06824054217573	8.13194170730242	8.01703666449157	8.66897181077966	7.89629157818611	8.72066955195393	8.15519935690761
1386	8.26090835644306	7.49584302062792	8.05432330651586	7.93707559269657	8.33537773538816	8.41660027486589	7.96469683709083	8.22424380918252	9.148397336969	8.05862862180411	8.23956911326333	8.59219322254454	8.37708675178951	7.9100225413763	8.27513610389831	8.61306364674199
1387	7.30197351584591	6.99442389967317	7.24755790794755	7.77147325743159	7.77491736195782	8.16627838182153	7.88904922323173	8.04895508000355	8.0315414166861	7.46811435555148	7.15762202126035	7.59598216311677	7.99250653420397	8.00854708696218	7.65403460569717	8.04265373874813
1388	7.56880013100464	8.51153754184006	7.67606504797788	8.04940677136468	6.67032852272852	8.10987970294891	8.16386891719838	8.29523609062272	8.18535628510094	8.23411391709226	8.03858028965082	8.89852657397951	8.06362197464804	8.72314908128356	7.6704426592912	7.93144438167657
1389	7.61130138388034	7.94263829274451	7.76028984155918	8.46197358849153	7.74305019466351	7.7096007125201	8.01577845428718	7.69599527752014	7.85762464555939	8.32910521071252	7.73259766064188	8.3576512853514	8.06653441453271	8.27098540189993	7.50142555831988	7.95941872782437
1390	8.99343675001259	7.94301349500249	7.67543970475175	8.07939113947323	7.63543741335496	7.71512864856015	8.12478602370085	8.00589640320027	7.83876414828137	7.87464985858727	7.30049502574672	7.80468339761427	8.52061350353248	8.56063995744304	8.07500291469436	8.16413989659473
1391	8.73982870356145	8.42845790455968	8.04070727621288	7.4810524312401	7.78827880307491	8.16976098349923	8.49346217143843	7.69361484532877	8.08068562903451	7.9150166463179	7.9097626444328	7.74243246811613	7.67439585752531	8.26200793401105	8.26653723358896	7.73719732165764
1392	7.71469873626317	10.0658294373556	7.41392824697755	7.90793888571973	8.04228114238461	7.89341489456643	7.66368107425555	7.71793799276023	7.72941715744484	8.16265825831054	7.6457563506536	7.99075430033936	7.09033994405582	8.47160706850515	7.98306511154567	8.28431388172119
1393	8.23282552453195	7.8979967480255	7.77797357982076	8.08969341588312	7.73100417700165	8.26661953813356	8.28226273858361	8.16609024031271	8.249440235895	7.89116992039264	8.13692929377197	8.9983260787301	7.6606162822741	8.56114182447151	7.70712591027929	7.93888454000903
1394	7.93659509008588	7.72022693061533	7.50021329728113	7.7767447926548	7.84179127196095	8.20898259598169	7.77866632334808	7.76800670998841	8.26616482563388	7.07270432461813	7.81331251308552	7.59887805132815	7.03761541607073	8.28215090750817	8.00294475571664	7.93028388971637
1395	8.41617496250875	8.1789042855252	8.49345036717895	7.94088591618232	7.74343374177755	8.36298908632886	8.16104111782445	7.70073701580285	8.25871240636376	7.86131295945081	8.25679961524183	7.96592479966209	7.84923324277118	9.32828190834542	7.89655224403253	8.34675560439705
1396	7.19521708403307	9.43380323882433	7.91966603432724	8.21797782869828	7.93773162062665	8.780366722829	7.97947640791814	8.2784944885504	8.26487147425786	7.53494846054573	8.3807374971606	8.258854063262	7.73242741721559	8.82620866135376	8.50508446413001	8.29713206372838
1397	8.56671935196666	7.78602184932093	8.47689836543896	8.20184834728707	8.31364125269483	7.79393917080225	8.39795826853535	8.38136927657644	7.90258866397362	8.08237232114371	8.50320965305312	7.73578840159629	8.08328289156928	8.37212848258518	8.21790244740629	8.5284781600377
1398	8.31260836943189	8.39072455105166	7.80760709320708	7.95183675980866	8.22801130565249	7.70997084775072	7.93420818496254	8.01354509021206	7.78017400093234	8.33347209304182	8.29855309980637	8.16998924278164	8.2392927307395	8.30156465156936	8.27518562014421	8.07173613542021
1399	8.28638951215788	8.04189206120816	7.9802035339073	6.8862872144261	8.86300244633707	8.06390672432626	8.55202139347204	8.39140760637348	8.99537907019442	7.55276738780107	7.85289282081229	8.05491632400082	7.6192281332569	7.52925196008483	9.0472515079617	8.4063137172895
1400	7.84378337183639	7.86495096567958	8.32454252608066	8.10831462989622	7.95700984667735	8.64725814231701	8.35485158016915	8.2494744087335	8.41501868916802	8.38992762340274	8.00150118245685	7.96639688920124	8.00942888381305	8.57383866024843	8.27500066697738	8.32325202784687
1401	8.24802388102322	8.59163576749437	7.91249374666776	7.74260877830729	8.50993266661567	8.17038277456753	8.08858578632302	8.24257879858075	8.171551185802	8.79782806312782	8.3937987492759	7.9614521903224	8.04855332041997	8.54358256169675	8.4587037511009	8.20311788226103
1402	8.29082426875808	8.12247315653895	8.3618191749494	8.07722241060836	8.66656226524579	7.84455721287239	7.60617968983332	8.28462936495685	7.51401541782809	7.91852600501748	8.04943923939434	7.48186753537024	8.04768722414798	8.72025434939257	8.03542793788494	8.147646731457
1403	8.16103790122311	7.76327720671186	7.98944551091937	7.872015145409	8.83444197361058	7.98978573990258	7.61474392182617	7.90678398328588	7.50243400261325	8.19967954869678	7.90060882642592	7.11932346609951	8.05997446637711	8.12981500649663	8.03421537489101	8.08800120184903
1404	8.63777647379244	8.83740793536398	7.49437662788912	7.79927021089736	8.98650259602986	7.84543797215901	8.15446261127738	7.66540781506849	7.89185132523884	8.53790686441441	7.77498839929252	8.09161162309303	8.04480499501751	7.76194925220078	8.54747632844994	8.78570466474854
1405	8.0213198372944	9.85640614957582	8.143617589015	8.36313021665004	7.96210815089479	8.25511484426915	8.19172066550215	8.31556946559803	9.26970811436513	8.41548804135267	7.50698497235083	8.07491357585483	8.52821481838587	7.94751843109145	8.12865717387069	8.89210709999576
1406	8.08916548979626	10.5921588752574	7.29325826366005	8.05992044201662	8.83613770354924	8.94542532550141	8.03372891502323	8.23091782402942	7.89912095879635	8.15985583164158	8.19371005374089	8.75760872731035	8.35512532010714	8.94792714058421	8.32722647715501	8.6643011052063
1407	8.15340070117857	8.07331601146898	8.95331165812546	8.35743699590774	7.95950860632841	8.77812202805581	7.8904938084896	8.0835617546739	7.83869482521173	8.20145836020721	8.72269690226659	7.76989441531932	7.90229229770607	7.68572824641102	8.16792681258728	7.81642310441915
1408	8.15642507870331	7.92407179314444	7.65612694454183	8.02802636148131	8.08529471529206	8.51960581778055	7.93071326983932	8.19215537009324	7.84819504576859	8.3362527451174	7.71265253453226	8.16933768062692	8.2505285806943	8.52917359519616	7.33185475295895	8.49992804114673
1409	7.47117263835386	7.86552473395521	8.21072780259391	8.45800370145808	7.55029584613521	7.85460129262625	8.09657802666319	8.08547290742367	8.23563433775907	8.65499508421299	8.22052580319213	7.71816851755108	7.91994896294486	8.15922670848915	7.55516025735195	8.15260959095305
1410	7.8924321882779	7.98271557878449	7.59914283497832	8.48905403980574	7.77667075886294	7.97327496207156	7.97734095109534	7.61810525461088	8.1464771847631	8.2166168768209	8.12258078632235	8.52254827740156	7.71410173478669	8.01754103928627	8.02034625587632	8.15400280530621
1411	7.15025604665524	7.24344434679455	6.96196859475773	8.10927129392506	7.62818038796385	7.64833213937643	7.99351459508529	7.62559822661726	6.9297078762539	7.46789451452715	7.67657219967278	7.56281507492173	7.68580972096656	8.17689233194454	7.67508091733206	7.71135739768027
1412	7.97951987025566	8.52356265759496	8.20834768050565	7.97683081075905	8.15069106730448	9.24641635926077	8.39533095351043	7.90624740737272	7.26114208887951	8.01751214288686	8.34508781128148	7.84182850449638	8.03026645968063	7.56846574055926	8.14796069670173	8.04092886481387
1413	8.10233852985708	9.64424796054733	8.79531597918599	8.12932959580058	8.13100003054008	9.25681119328341	7.82143579811403	7.59587489849929	7.85960109499687	8.70204401927275	8.13218891294601	8.16518351873255	7.65508543250859	9.16480807487477	8.08331525843272	7.58661393964283
1414	8.47437340283099	8.00894223362557	7.91030985595092	8.19567277897854	7.9399952510889	8.0198559164585	7.79482452355265	8.06055524938536	7.6910238523725	7.94775103516183	8.33283249626145	8.08865655273657	7.72065699643139	8.28528612758142	8.11307436730832	7.92897349618277
1415	8.32025775085074	7.76669104250957	7.83787974315564	7.64174712954748	7.96062677239878	7.54902742069614	7.61241658404651	8.39478158158634	7.42371896808615	7.17981787651968	7.92832470568398	7.8929086829219	7.19066501427237	7.70870703737558	8.10347350260543	8.33651021827662
1416	7.15800153017445	9.1056708903898	8.43915013663617	8.07333513638506	7.83329515130945	7.82462444325335	8.35219403550902	7.52168198939977	7.60577738472912	7.55328605916857	7.96032553849628	7.26469504573245	6.86580624816543	8.6338280961902	8.13209497526108	7.96749065981734
1417	6.7407508031759	9.72754352190461	7.89941601206908	8.71010529088409	8.72834734152616	8.30107035816096	7.93051467284967	7.89432423146505	9.54268092119339	7.67701049907004	8.38211660805207	8.66609365820891	7.75680832295465	8.3128682775752	8.05107907414281	7.99414839285458
1418	9.03290400921303	8.29177832252059	8.56983428708394	8.42377518361681	8.16767522520924	8.57551816623072	7.7694474007282	8.5582497574509	8.19084707338202	8.2290386463331	8.36032174915785	9.06767433933699	7.61475123670131	8.8689672938983	8.11783804403852	7.90236750272746
1419	8.71471105643115	7.79012159073609	8.54812557661715	8.12347988374849	8.40235759892633	8.1481475139128	8.23104158768365	8.37019566553989	10.2459789156631	8.52655484869366	8.93773064083496	8.42124136346098	7.62769286177709	9.53774334467774	8.67270227163492	7.85569541950585
1420	7.91073445715063	7.93063676295085	8.23008058237099	8.40402509535044	8.46929545833089	8.01633066548437	8.17632934188908	8.29973073500979	8.40532276981664	8.03802921442935	8.24043350069454	8.64095821700141	7.97039728743001	9.24130511421477	8.7652302329966	7.9150360764785
1421	8.60805116620825	6.887665885309	7.66384098422076	6.52946350687458	9.08306188348131	7.04242306700489	7.70866474403338	8.41935465245097	9.1477324521624	6.37646341515122	6.2182303046977	8.74624346060763	6.96518534802979	7.59321354364975	9.12184808368494	8.04800781910582
1422	7.93927231437724	8.44431985445692	8.3041959169727	8.33679868344301	8.32448954864871	8.04744964520712	8.17613670546207	8.20916830174254	7.85991371562273	8.56743364427964	8.23728192346636	7.79889366707665	7.95778102517471	6.97550432724506	8.27477166766327	8.1509330384589
1423	8.48889436954018	10.0418675371103	8.51939870590655	8.11543310111289	8.8130193944739	7.70426381365422	7.45389446337258	8.13441313095728	8.13016138435486	8.34796614565443	7.97627010588637	8.13859908437227	8.09706479246521	8.53739260918054	7.63177586172298	8.35983253095605
1424	8.31329758251128	8.09437360468434	9.09395808447666	7.34033972919907	8.19381384906787	8.22619988836732	8.14838410563123	7.87175233199688	8.00753743037409	8.55713743706932	8.06618159118594	8.03537421509927	7.97102482584093	8.8993937834096	7.92274414736544	7.8775101270393
1425	9.19163724335656	7.97750033969306	8.057323790955	8.01499628738765	8.4512138391186	8.07808994548499	7.84359685108577	7.99111166055686	8.2462153915319	8.41519260946177	7.63727450546816	8.2799891005063	8.84679955762774	7.77692870317023	8.58773575285608	8.60815740415282
1426	8.51392639509286	8.07611044333561	8.47914104937101	8.50375085775143	8.4822297107389	8.05261776203944	7.82032554933628	7.96137574096956	9.26077314063028	8.37229659825276	8.8332043905745	8.26113540287831	8.54115881520805	8.24174265436377	8.70075309874638	9.00605074409455
1427	8.28312020300421	9.80104114200406	8.11628743313388	7.97725554387603	8.68987804163178	7.64544702918427	7.89838675607014	8.37258660526517	8.60294626658588	8.60148885909505	8.60159517434572	8.06043842104014	8.70060123617326	8.01426037058959	8.76856824481127	8.79960398323936
1428	8.67659563048759	7.79273428972811	7.75756827106795	8.2685245383281	8.50626271147789	8.06883068848606	7.88037197551413	8.36313117558741	9.28130008052975	8.97110439856963	8.72263554488658	8.00663907913488	9.04668370012291	8.25630740874686	8.82595671334611	9.78243803591615
1429	7.5485185541119	7.97098489377491	8.02349647982044	8.15348073110158	7.82419501137059	8.10793602411521	8.1348082189268	8.13826588691462	8.12706999893369	8.20737699228278	7.64609885466399	8.16980044247457	8.55485283941953	7.89533775026834	7.59750366072153	7.97426683398425
1430	8.20764652059365	8.39928862588953	8.16385612289063	7.32853854029967	7.94683388544242	7.97389693372521	8.40540900482218	7.77539311553042	7.94260818877992	7.61587846011917	7.75830476730787	8.11682055813444	7.73320588119989	8.43750195611677	7.36462668451257	8.03751841548643
1431	7.30021555690207	7.61281785292887	7.83578928589189	7.87118033384617	8.02106133875314	8.00608821691038	8.19589173550625	8.61593824009577	7.97203461650747	7.86137982072364	7.72617425305483	8.52127393998639	7.53751311447168	8.32744461909976	7.84039195057384	7.90920176655606
1432	7.26584554639931	7.98712979406423	8.50462815453317	8.550040009691	8.76459412562337	8.51929675121625	8.50308729738222	8.1303472677354	7.48162394063185	8.38395147003515	8.05009192548502	8.03767858723689	7.93660485140195	8.04758246394285	8.31574115142752	7.4490218128631
1433	7.88906517622152	8.49410441646884	8.06815009961705	8.81346912780257	8.59659201911108	8.69559384154242	8.99780085209821	7.96586591399878	8.08155587776622	8.66627576760403	7.86383538194266	7.67363385239155	8.49441284423019	8.04433977106725	8.38313602337424	8.20590254410732
1434	8.35869467115409	9.10291413054744	8.17001863192738	8.22252319133121	7.71915721231245	8.415397005935	8.36206143425297	8.37824910404604	7.90215308569545	8.41556936961938	7.95959673323547	8.14440714625082	7.82687748980352	10.0043233288602	8.07329811785564	8.11391731841446
1435	8.17950131281961	7.6482701030459	8.07491040040107	8.11572236746402	8.19042126259568	7.90226893851086	6.34452744288296	8.06684940862549	8.85582704545729	7.96770445611293	8.10060195996503	7.55120606389018	8.08555809234274	8.3315267359807	7.96713559555323	7.7130948839356
1436	8.05197248283816	7.9692274436385	8.3696405369549	8.57054586974115	7.80753149246046	7.8953154051019	9.05220219680438	7.71916354150608	8.26081435800464	8.36689221882104	8.45058759539665	7.59449554734384	7.81119204131117	7.28974259608803	7.81123395613201	7.93675940334497
1437	8.25735014562826	9.18774483473837	8.30205137367002	8.30209534498456	7.93744911840891	7.8116561725086	7.9709072588447	8.13255434855194	8.48725774836353	8.21119469365456	7.99794675949388	8.05192858727839	7.77722759275989	9.00850015900598	8.18493530027415	8.58400145288342
1438	8.76451842759234	8.16381741765279	8.03961865139815	9.12779795923406	8.59620696953912	7.50429197414538	8.09599480668318	7.73482560034159	8.31551070156904	7.97047065403207	7.91481833610659	8.2434703116804	8.04427662998862	8.61598408042512	8.35103942050658	8.34790957351041
1439	7.79153209330013	7.49641227995339	7.84456242217414	8.03577893600777	8.40629800558932	8.07556632723101	8.23090534665737	8.19866133917519	8.26188037747001	7.58360947373691	8.37759524311382	8.37371190964669	7.82890264386374	8.8429531252798	7.77589091603564	7.72254206992769
1440	8.5046959617642	8.28882849630706	9.16838835309117	8.41444796193228	8.09291138341488	8.36743184256845	8.2608318280559	8.20718023869338	8.21663205154398	8.38122646996889	8.32347607983081	8.39282002937236	7.7766384874023	8.10087965711487	7.98805948725652	8.27230182757514
1441	8.52144354683826	7.67528163114263	9.34337758939533	8.37941639685178	8.21174883382019	8.80451605977383	8.03320378505277	8.54965570106962	8.30105296499509	8.46706390536315	8.5122577010716	8.66174918220501	8.315759265405	8.35258721955585	8.41516062875163	8.50524260963657
1442	7.2112138069424	8.65916393015129	8.76532873721945	8.58967004822921	6.44118244857056	8.39762027783767	7.75728428079042	7.2968942669188	7.15570295276502	8.62704549549711	8.21982377736853	7.23945334522799	7.89139325932082	6.69312903070944	6.86465054681563	6.85288538996579
1443	8.09532358247039	8.54864880181202	7.96038756564088	8.41114845839879	8.54959893544588	8.0193593068126	8.19658156424904	7.96600380298937	8.39941894459628	9.08232345649496	7.80715014810276	8.21378308285218	8.10246712269773	7.82385500649861	8.46921562364815	7.86264143482482
1444	8.74522315586032	8.79736095756534	8.45125042131237	7.92915078338766	9.27351121876052	8.26597882184012	8.06644359789893	8.97998074231445	8.43206477262411	8.45954321291152	9.03459584157144	8.25302826327111	8.12464779279784	8.2528882847114	8.85234319690631	9.18863467761449
1445	8.44090265048586	9.26367685451996	9.09158860202476	8.61156364421272	9.17208194566355	7.70434625066301	8.19084673711345	8.17298382489063	8.89163079046667	8.42873965709013	9.18193794202989	7.76195743464687	8.81335358737241	8.19607370723391	8.28398468651195	9.41503596101793
1446	8.92346173353511	8.07056390435148	7.99704394431774	7.95819649238026	8.54234506350877	8.03315850712274	9.15746828897536	8.54986284074657	9.21382060455592	8.11897094916605	8.67269150262157	8.12498299034031	8.44780673748472	7.89363332658496	8.87801765416129	9.09835589274655
1447	8.3240081850398	8.49927205114019	7.48076778900725	8.1113737116784	8.63495411467149	8.13381439049093	8.10149214114911	8.52630166348047	8.79699551106131	8.66610211016112	8.49998985054865	8.44445328865428	9.00237435096241	7.86367447798273	8.14839971270502	8.40806392627349
1448	8.41021698130424	10.9680394503513	8.99266590126552	7.56945377934388	8.13483453416557	8.55338437592001	8.18044101134131	8.56988122714991	8.85785211819147	9.16768757828271	8.88334080458001	8.36341400529716	8.71547881545509	7.82713791909802	9.14382267813041	8.63825461413621
1449	9.18056849296601	7.68703172498456	8.24536431912429	8.22460522652803	8.10978188663783	8.24548420950275	8.2401362041633	8.18276932638886	8.53898433346685	8.19834325081197	8.43997443837593	8.21683585933972	9.08295913948138	8.28754235345114	8.34846242929106	8.42649606326265
1450	8.13939505017774	8.46956833659434	8.46252936538676	8.20742380965333	8.10899394157734	8.61605545530884	8.25671449395682	7.91708397400225	5.89210379376052	8.66395011908626	7.963438225217	8.41342042491275	9.54854853164728	8.85722943764862	7.9091224889905	8.5067849787566
1451	7.84376977341713	8.29787690663883	8.57133287913678	8.33794971422528	8.18841789977949	8.24603471143198	8.19641678107326	8.08768011440614	8.335100528681	8.38413184072064	7.4669364950234	8.10568276108804	8.79410880010501	8.48533371248464	8.14128195169439	8.23522031464525
1452	8.18534938203029	8.6273765081213	8.13652534482136	8.1462788201171	7.75974293225395	8.8306482413264	8.31082129330848	7.8712363558959	8.61875856213634	7.8166669946352	7.95181129193822	8.45531358293886	10.0585767496398	8.35644638133962	8.24898677060644	8.37258574524763
1453	8.31180277348429	7.83616631305861	8.24975437443437	7.47804053686097	7.48567655210158	8.28481651939193	8.06582096354078	8.26337427867193	9.55841158318421	7.81368184761631	7.48609031829759	8.35916000434213	8.61617866116526	7.95702075411466	8.04110488941875	9.76415036887651
1454	8.25448347901999	7.70497125576169	8.5417040269781	8.19017419420343	8.38680111223631	8.41845145951445	8.33218301070601	8.48121829385502	8.30715548688412	8.02305171004668	8.89125159982341	7.85437873055777	8.90359441610773	8.64580802555689	8.0280132096039	8.29816604222166
1455	7.97188689220568	8.24366661054431	8.61110955440092	8.58764439526708	8.62251929315297	8.70592519433857	8.45118718808775	9.13299072318295	8.66800448291617	8.5679876895377	7.51730666401861	8.53030730604146	8.21300580179834	8.51457660077703	8.14219619904876	8.08077682070068
1456	8.6782368194142	7.65155302615703	8.10442254547273	7.57256375921291	8.24267911402866	8.22591152367393	7.63698527942838	8.22153854876123	8.55605626387028	7.90964155487314	8.53610637308611	8.72803827954911	7.91500024252201	8.38232007813238	8.30071911719621	7.74222287106431
1457	8.35290749854049	8.44807219087018	8.45179511287957	8.42341992657269	7.88415178056287	8.31958567438963	8.77963906851242	8.35701479157447	8.13497082907892	8.09232903529155	8.18025425070202	8.08098946790879	8.21232825401361	9.37898766535413	8.42600533404164	7.97419034787145
1458	8.7096666665636	11.5743392836388	8.74312997496054	8.65642779660126	8.55575706776946	7.82891845764364	8.040608101071	8.60896831581851	8.59967882529537	8.17885975675134	8.86200671164811	7.73422570941878	7.99656279875219	8.83822929503767	7.97080583785359	8.19084512312737
1459	9.10386746972996	8.23404239734439	7.78882414024526	8.57197850802098	8.47056655247962	7.62135571109721	8.47400761528766	7.88790312166147	8.44760607263964	8.58549025018887	8.87037468283479	8.01996422453452	8.32234668267226	8.97607146956053	8.95168649083185	8.45809705180556
1460	8.67264105055499	7.00952119489817	8.01628707597427	8.24132606715085	9.17450662376833	7.61659003303403	7.77600263065917	7.29126588965731	8.88050696651885	8.53197022981788	8.23603454754694	8.27035527944319	8.94782008419357	7.97722703857355	8.94653853343324	8.98363829619818
1461	9.12757222065556	7.82629158673044	8.253546800469	8.32957154825657	8.61708337342728	7.94696388148785	8.06584899155983	8.56912123460643	8.21634883294755	7.95720616462474	8.48308294465938	8.07133103747694	7.88603849866103	8.66614493832106	9.3320990444113	9.16460822605552
1462	8.04178643448119	8.18466772777359	8.58432166343896	8.02575042986854	8.24234088003172	8.20642434597349	8.11656306584905	8.33345125392137	8.69891856707085	7.85161662201828	7.98945740372841	8.86606818583546	8.39378281959759	7.95059102050573	7.92350233640472	8.46362152056307
1463	8.69944529537016	7.69642507941036	8.16194354746029	8.11079608692296	8.25398535370349	8.58267044694764	7.62551588548056	8.27687945845944	7.79677989056426	8.73445513648675	8.15002131567525	8.45716307333871	8.31855811914979	8.70932666998103	8.61226509593151	7.86752336368887
1464	8.23766554553426	8.17020588463481	7.92118047757286	8.15414638668521	8.49686798577877	8.3342938447921	8.52936092936766	8.05293167325439	8.8478762647476	8.74166018525863	8.23574977026624	8.3862865457971	8.60043070869242	8.69944904916385	9.17627616373858	8.03495265475474
1465	8.62381117361491	7.64063593762738	8.29468195691431	8.05527503536929	8.80434271423855	8.39677968441397	7.80713659380752	7.69519454872372	8.41821828528318	8.81447836788443	9.29503835786923	7.56496395709035	8.61586065454209	8.22062749132406	8.75790255883903	9.69078597849299
1466	7.65752137254978	8.84682077827562	8.23558773646692	10.5652218158674	9.26008245254922	8.54996154433487	7.91315762399877	8.34900506326278	7.94596263045757	8.6025792896259	8.43030884128314	8.14248375667044	8.55514895729191	7.8625170148727	9.02560884987981	9.40096673019815
1467	8.57730504091365	7.37441759041343	9.67356882316134	7.93381462666019	8.67212877669966	9.28596009332066	8.49388049457203	8.34420421362369	8.90963460475119	9.05518130162738	8.1750906963107	8.18976999166099	8.74840319216138	7.98193413279154	8.33872778107226	8.66210725521607
1468	8.16026925267473	8.29334203934691	8.13326068279792	7.87433900084621	7.78837847148717	7.77763655216127	7.59032070537074	8.19177963439461	8.20240429716445	7.96344086212618	8.4445423110936	7.81136897413868	8.53583514689179	6.46498513003478	8.00654244226788	7.66619178723772
1469	7.91381188129595	9.47462874723466	7.87317652140935	7.94959932780627	7.41178173664889	8.06647806589452	8.1609877873245	8.51583690561281	8.2050848612788	7.88623296471678	7.84753804736613	7.59682513504282	8.46002782118165	7.59186576397691	7.90077272969462	8.19891337798368
1470	8.53130956773805	7.77632483850808	8.1236857971461	7.82976260128286	7.63552968050154	7.94594450016708	7.83143691194484	7.73536974941949	8.63878049330625	7.87695844110342	8.21923259260051	7.67699389099942	8.86738633903333	7.40479040171298	7.94053207701334	7.69824108338222
1471	7.56729039840851	8.72979274858106	7.79347000972295	7.86900542356614	7.66449710917898	8.18585056549543	8.80249315494313	7.66447010402881	8.3976864301119	8.52460351169175	7.90523850347683	7.64187544131627	8.28639558719867	8.07422946644266	7.7732268912462	8.08061542414021
1472	7.98576917684786	7.91665998554722	7.5112109415836	7.52611855161692	8.05181963961175	7.72396036194519	7.91254300415844	7.43538078316776	7.1018983020108	7.30192194251186	7.02717116604504	7.59225988917396	7.41346294673313	7.466814869341	8.10118073114579	7.71371892102726
1473	7.57711929513087	7.77235664719963	7.33362818876162	7.84664115356512	7.18981575923813	7.39110333690996	7.55485195252543	8.04734851282056	7.42197178991449	7.78776538493289	7.09522407576781	7.82616785356624	7.07158880687874	7.83961527237641	7.46756731484269	7.66550836044529
1474	7.75817144588408	8.40427317155794	8.61636721863354	8.16714880870067	7.55177241896084	8.12575578870225	7.90735639918197	7.60992992605385	7.98088677951319	7.86778689655671	8.19290271113078	8.01886406349677	8.16669561369635	7.9850910597991	7.4428452230058	7.62619882459824
1475	8.42115407265733	8.04470393509604	8.69028714279105	7.58248582139073	8.06022893172103	8.08197583587383	8.41303613769759	8.64944146243704	7.9809731409741	8.57829857792525	8.25182915803614	8.13012548802642	8.4660834755701	8.2929854040061	7.47830672815113	7.89789052799026
